time,name,user_id,guild_id,bot_id
2023-08-04 10:17:49,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:17:57,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:17:59,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:18:05,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:18:05,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:18:12,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:18:13,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:18:37,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:19:13,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:19:21,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:19:35,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:19:38,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:19:50,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:20:51,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:21:15,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:22:51,PlayYoutube,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:23:06,PlayYoutube,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:23:24,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-04 10:35:36,PlayYoutube,707479292644163604,474935164451946506,938487470339801169
2023-08-04 10:36:08,Stop,707479292644163604,474935164451946506,938487470339801169
2023-08-04 14:17:14,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-04 16:30:00,InfoMatches,383358222972616705,474935164451946506,938487470339801169
2023-08-05 08:59:32,Help,383358222972616705,474935164451946506,938487470339801169
2023-08-05 17:51:18,stopSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 17:51:30,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 17:53:20,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-05 17:55:13,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 17:55:38,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 17:56:21,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 17:57:44,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 17:58:16,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:00:05,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:01:42,stopSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:03:47,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:11:07,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:11:22,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:11:37,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:11:58,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-05 18:12:03,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:13:24,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:17:02,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:18:38,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:33:42,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-05 18:33:54,playSlash,857323723845533728,983324272627974144,938487470339801169
2023-08-06 17:21:34,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:21:44,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:21:53,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:22:14,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:22:28,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:23:06,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:23:07,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:23:20,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:23:28,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:23:37,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:23:47,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:23:49,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:23:52,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:23:54,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:23:58,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:24:09,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:24:22,TTS,707479292644163604,474935164451946506,938487470339801169
2023-08-06 17:24:52,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:25:12,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:25:34,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-06 17:25:40,TTS,440489230968553472,474935164451946506,938487470339801169
2023-08-07 07:42:36,InfoMatches,383358222972616705,474935164451946506,938487470339801169
2023-08-07 14:08:34,LastMatches,383358222972616705,474935164451946506,938487470339801169
2023-08-07 20:36:25,GameRank,383358222972616705,474935164451946506,938487470339801169
2023-08-09 22:32:50,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-09 22:36:37,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-10 18:49:17,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-10 18:50:06,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-10 18:50:14,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-10 18:59:00,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-10 18:59:26,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-10 19:02:30,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-10 19:03:08,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-10 19:03:40,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-10 19:03:46,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-10 19:03:50,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-12 13:36:15,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-13 08:54:24,Leaderboard,383358222972616705,474935164451946506,938487470339801169
2023-08-14 23:33:12,Summoner,383358222972616705,474935164451946506,938487470339801169
2023-08-14 23:33:21,Summoner,383358222972616705,474935164451946506,938487470339801169
2023-08-15 19:32:16,Summoner,383358222972616705,474935164451946506,938487470339801169
2023-08-15 19:32:30,Summoner,383358222972616705,474935164451946506,938487470339801169
2023-08-15 19:32:39,Summoner,383358222972616705,474935164451946506,938487470339801169
2023-08-18 11:31:35,Summoner,383358222972616705,474935164451946506,938487470339801169
2023-08-18 11:31:46,Summoner,383358222972616705,474935164451946506,938487470339801169
2023-08-18 15:55:29,helpSlash,383358222972616705,474935164451946506,938487470339801169
2023-08-20 13:03:18,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-20 13:06:46,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-21 12:41:09,Upload,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:41:25,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:46:41,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:46:50,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:47:04,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:47:17,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:47:27,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:47:53,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:48:04,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:48:09,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:48:42,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:48:51,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:49:13,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:49:27,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:49:39,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:49:41,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:50:18,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:50:43,ListGuild,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:51:35,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:52:18,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:52:25,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:52:34,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:52:38,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 12:55:25,playSlash,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:55:30,playSlash,383358222972616705,474935164451946506,938487470339801169
2023-08-21 12:58:30,playSlash,219797089037582337,608967318789160970,938487470339801169
2023-08-21 13:00:23,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:00:29,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:00:58,Query,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:01:42,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:01:57,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:02:37,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:06:13,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:07:18,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:07:26,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:07:52,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:08:06,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:10:28,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:10:53,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:10:54,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:11:24,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:11:27,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:11:28,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:12:00,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:12:50,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:13:01,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-21 13:13:36,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-21 13:40:28,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-21 13:50:51,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-21 13:50:56,Clear,440489230968553472,474935164451946506,938487470339801169
2023-08-21 13:51:07,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-21 13:51:34,PlayYoutube,707479292644163604,474935164451946506,938487470339801169
2023-08-21 14:06:15,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-23 20:52:57,levelupSlash,383358222972616705,474935164451946506,938487470339801169
2023-08-23 20:53:13,levelupSlash,383358222972616705,474935164451946506,938487470339801169
2023-08-23 20:53:37,levelupSlash,383358222972616705,474935164451946506,938487470339801169
2023-08-23 20:54:14,levelupSlash,383358222972616705,474935164451946506,938487470339801169
2023-08-23 21:32:20,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-23 21:53:06,Clear,383358222972616705,474935164451946506,938487470339801169
2023-08-24 22:38:35,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-24 22:40:23,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-24 22:42:46,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-24 22:43:23,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-24 22:44:05,playSlash,398851847886077962,983324272627974144,938487470339801169
2023-08-26 15:33:33,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-26 15:33:36,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-26 15:34:30,Clear,383358222972616705,474935164451946506,938487470339801169
2023-08-26 18:01:00,Help,440489230968553472,474935164451946506,938487470339801169
2023-08-26 18:01:34,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-26 18:03:05,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-26 18:03:25,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-26 18:03:33,PlaySound,440489230968553472,474935164451946506,938487470339801169
2023-08-26 18:04:01,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-26 18:04:02,Stop,383358222972616705,474935164451946506,938487470339801169
2023-08-26 20:59:49,PlayYoutube,383358222972616705,474935164451946506,938487470339801169
2023-08-26 21:02:14,PlayYoutube,383358222972616705,474935164451946506,938487470339801169
2023-08-26 21:02:28,PlayYoutube,383358222972616705,474935164451946506,938487470339801169
2023-08-26 21:02:35,Stop,383358222972616705,474935164451946506,938487470339801169
2023-08-27 13:44:35,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-27 13:44:42,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-27 19:58:34,Clear,440489230968553472,876606568412639272,938487470339801169
2023-08-27 22:08:57,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-29 16:50:53,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-08-29 16:55:04,Query,440489230968553472,474935164451946506,938487470339801169
2023-08-29 16:55:28,Query,440489230968553472,474935164451946506,938487470339801169
2023-08-29 16:55:37,PlayYoutube,707479292644163604,474935164451946506,938487470339801169
2023-08-29 16:55:54,Query,440489230968553472,474935164451946506,938487470339801169
2023-08-29 16:57:31,MemberInfo,440489230968553472,474935164451946506,938487470339801169
2023-08-29 16:59:03,Query,440489230968553472,474935164451946506,938487470339801169
2023-08-29 16:59:23,Query,440489230968553472,474935164451946506,938487470339801169
2023-08-29 17:02:02,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 17:02:38,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 17:02:45,Clear,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:22:17,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:22:19,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:23:42,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:23:44,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:23:56,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:23:58,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:24:08,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:24:10,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:26:11,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:26:13,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:26:30,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:26:33,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:26:47,PlayYoutube,440489230968553472,474935164451946506,938487470339801169
2023-08-29 18:26:50,Stop,440489230968553472,474935164451946506,938487470339801169
2023-08-31 11:59:29,Help,383358222972616705,608967318789160970,938487470339801169
2023-08-31 21:02:25,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:02:54,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:03:04,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:03:13,MemberInfo,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:03:42,Query,440489230968553472,474935164451946506,938487470339801169
2023-08-31 21:04:09,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:04:21,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:04:56,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:05:05,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:05:18,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:05:49,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:07:08,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:07:27,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:09:21,Leaderboard,440489230968553472,474935164451946506,938487470339801169
2023-08-31 21:10:17,Leaderboard,440489230968553472,474935164451946506,938487470339801169
2023-08-31 21:10:23,playSlash,404277619094192138,983324272627974144,938487470339801169
2023-08-31 21:10:28,Leaderboard,440489230968553472,474935164451946506,938487470339801169
2023-08-31 21:11:11,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:11:12,Stop,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:14:44,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:14:59,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:15:09,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:15:32,Query,383358222972616705,474935164451946506,938487470339801169
2023-08-31 21:57:14,TTS,383358222972616705,474935164451946506,938487470339801169
2023-08-31 23:57:08,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:11:37,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:13:05,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:13:12,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:13:48,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:14:07,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:14:45,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:15:45,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:16:01,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:16:40,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:16:52,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:17:41,PlaySound,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:21:14,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:21:19,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:21:32,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:21:48,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:21:59,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:22:12,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:22:17,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:22:28,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:22:41,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:22:49,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:22:56,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:23:02,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:23:11,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:23:25,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:23:39,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:23:51,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:23:57,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:24:07,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:24:15,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:24:32,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:25:06,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:25:33,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:25:45,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:25:53,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:26:05,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:26:23,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:26:51,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:26:57,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:27:16,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:27:27,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:27:58,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:28:13,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:28:20,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:28:24,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:28:28,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:29:16,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:29:38,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:29:58,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:30:20,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:30:31,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:30:37,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:30:40,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:31:01,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:31:06,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:31:14,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:31:20,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:31:29,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:31:42,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:31:52,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:32:09,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:32:28,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:32:43,PlaySound,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:32:43,Stop,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:32:48,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:32:53,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:02,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:07,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:09,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:14,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:21,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:28,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:35,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:33:58,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:34:05,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:34:12,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:35:13,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:35:18,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:35:34,TTS,707479292644163604,474935164451946506,938487470339801169
2023-09-01 11:35:46,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:36:26,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:36:39,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:36:57,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:37:09,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:38:36,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:38:44,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:38:59,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:39:05,TTS,383358222972616705,474935164451946506,938487470339801169
2023-09-01 11:39:19,TTS,383358222972616705,474935164451946506,938487470339801169
